target,feature_set,model,transform,n_test_sum,original_rmse_mean,original_rmse_std,original_mae_mean,original_r2_mean,original_pearson_r_mean,original_spearman_r_mean,original_bias_mean,modelscale_rmse_mean,modelscale_rmse_std,modelscale_r2_mean,modelscale_spearman_r_mean
TCB,S2 + Context,Stacking_RidgeMeta,log1p,114,9484.894583164572,5029.688195903141,5329.235720303905,-0.2351832272361345,0.27284752934383477,0.13903872130676223,-1468.681798464382,1.9891616606015825,0.60673482465894,-0.22331990322304252,0.13903872130676223
TCB,S2 + Context,XGBoost,log1p,114,8911.512514125498,3062.0625331817505,5031.509051278039,-0.1543238086664778,0.2829370417768879,0.37268129686851825,-1769.727237475934,1.844224893186133,0.37814835989194046,-0.06624180897873537,0.37268129686851825
TCB,S2 only,CatBoost,log1p,114,8372.01066708473,3513.7880775598196,4655.864183010753,0.012374752660434335,0.3120516286103401,0.1866362386864945,-2281.9245983460205,1.959074806203752,0.33089639431294277,-0.216775214471441,0.1866362386864945
TCB,S2 only,DummyMedian,log1p,114,8853.45801682931,3242.1642350268958,4549.543859649123,-0.1268777452873631,,,-3034.6666666666665,1.8764418082424648,0.5111237871843263,-0.08761046403115356,
TCB,S2 only,ElasticNet,log1p,114,8363.836059520918,2835.1093114556415,4884.694777596558,-0.024021981891155637,0.25595692569708856,0.3231282782606418,-1878.6683061591682,1.7949013471224042,0.23750037871258126,-0.03611869495275003,0.3231282782606418
TCB,S2 only,ExtraTrees,log1p,114,8378.028273676178,3320.756538506067,4689.053540785989,-0.0007121542307656376,0.28334114378055314,0.15826807049040847,-2405.5267008209726,1.9668784172948541,0.36967003970347506,-0.2196781452486802,0.15826807049040847
TCB,S2 only,RandomForest,log1p,114,8340.90297303303,3428.6789408338436,4628.5529938309,0.014106773456921198,0.30486321497507424,0.198783569174711,-2481.2614516025824,1.8692741059696818,0.3975961537659476,-0.0923570639717652,0.198783569174711
TCB,S2 only,Ridge,log1p,114,8514.002775970244,3047.2818058170037,4705.925954630165,-0.047395690069299425,0.2080137079469286,0.2823876508160187,-2503.2356663284995,1.8378377670114652,0.3262379243653846,-0.06675688690368767,0.2823876508160187
TCB,S2 only,Stacking_RidgeMeta,log1p,114,8413.605487667171,3044.768949928189,4615.156673389757,-0.020974422285904033,0.2683541512574772,0.3206294316535227,-2546.440498672817,1.7805683496634959,0.37786466372503846,0.008606297902904467,0.3206294316535227
TCB,S2 only,XGBoost,log1p,114,8200.718648823813,3572.4081564134267,4764.101459024802,0.053931285361723424,0.36900606357727456,0.13049949887109005,-1965.3725378080062,2.0262321050646954,0.42393765466572064,-0.2864955852435245,0.13049949887109005
Turbidity,Context only,CatBoost,log1p,114,56.60668637065984,30.588545253056544,28.4437710079644,0.09751226592070157,0.47428810926950016,0.29289706915405683,-17.30707117399002,1.0475631771627512,0.1629127445884995,-0.022559261906519096,0.29289706915405683
Turbidity,Context only,DummyMedian,log1p,114,62.4456873689846,30.23580236802634,29.07938596491228,-0.1415583981134537,,,-23.041666666666668,1.0935996092749753,0.19941786723669755,-0.11224901794851327,
Turbidity,Context only,ElasticNet,log1p,114,18599501.819251847,32182079.250882518,3019130.237690656,-156027503157.51758,-0.088710572114925,-0.16403454442500073,3019082.464135613,3.945860104090839,1.9538298380597774,-14.14439217732378,-0.15309444552938223
Turbidity,Context only,ExtraTrees,log1p,114,60.34238623851859,31.589511497008566,30.089856778095996,-0.042970468312939936,0.3147524848124445,0.2033778952299153,-18.73960860591279,1.0847958765480954,0.29718808675511627,-0.09192113874105368,0.2033778952299153
Turbidity,Context only,RandomForest,log1p,114,57.905623610461134,29.02645008449489,29.135794969332142,0.02843466816198453,0.3866144588930817,0.261052283846424,-17.945653946975053,1.0517334893713421,0.20854548947633725,-0.02592500084968413,0.261052283846424
Turbidity,Context only,Ridge,log1p,114,17050269099.21956,29531932161.965397,2765918941.406379,-1.3129789965902106e+17,0.037850065795534536,-0.05872165617432584,2765918895.326614,3.017941865070092,2.5122733214838155,-9.619597922530104,-0.05439590891337404
Turbidity,Context only,Stacking_RidgeMeta,log1p,114,57.89357233600231,31.62741203251844,28.097091811583173,0.05792213871046529,0.4660743173744441,0.37084973699550744,-21.094831814582697,1.027088467010808,0.26169427409841284,0.018722984986630737,0.37084973699550744
Turbidity,Context only,XGBoost,log1p,114,56.14203281507469,28.11174004993793,29.626163593927462,0.07876381144581644,0.4551980308749501,0.2141842813463765,-17.640001475740593,1.1338802982546925,0.20510973746590266,-0.20087525620527288,0.2141842813463765
Turbidity,S2 + Context,CatBoost,log1p,114,53.74205308881485,27.872724916216566,25.306629826660707,0.15299378998737054,0.5267067146945109,0.5744206904291883,-16.64309011630682,0.883823639537172,0.17117072968429278,0.2697131801438031,0.5744206904291883
Turbidity,S2 + Context,DummyMedian,log1p,114,62.4456873689846,30.23580236802634,29.07938596491228,-0.1415583981134537,,,-23.041666666666668,1.0935996092749753,0.19941786723669755,-0.11224901794851327,
Turbidity,S2 + Context,ElasticNet,log1p,114,10007400.954431353,17332338.9160151,1623512.2950163065,-45227741612.71429,0.05300658084440443,-0.003061593122856273,1623469.7704166435,2.773670414411393,1.4360708756064775,-6.553434830394035,0.0073645759537217985
Turbidity,S2 + Context,ExtraTrees,log1p,114,55.29882030567301,29.229854757320467,26.08321205068967,0.10932008389971266,0.5043057095475433,0.4835943782444765,-17.391014315437054,0.9173012935554382,0.2074894407310004,0.21166228235208187,0.4835943782444765
Turbidity,S2 + Context,RandomForest,log1p,114,53.050861699598386,26.68665571703332,25.1903643115067,0.1782450631833765,0.5611619509439619,0.57832501108682,-15.771305734925539,0.8629306985042625,0.15837856489122118,0.29768725863539497,0.57832501108682
Turbidity,S2 + Context,Ridge,log1p,114,2843.310187952549,4783.376916094982,495.8104405928077,-3513.8923270481087,0.1288046308353617,0.2063807364104759,457.94279857442535,2.0588673675690345,1.4383940381881894,-3.5385482912929507,0.2059694833405239
Turbidity,S2 + Context,Stacking_RidgeMeta,log1p,114,53.70387937924378,29.508521732062352,24.913133923142542,0.17284602851552697,0.5115014695642556,0.5144533392465752,-16.76450352282555,0.8903405755358017,0.1924000594745472,0.2589701326607335,0.5144533392465752
Turbidity,S2 + Context,XGBoost,log1p,114,51.68944317226226,28.35154022239083,25.83375838349501,0.21176651373067693,0.5494134470009371,0.48884705094218533,-14.847161222275632,0.93173079346971,0.15818521072761374,0.1865796317165477,0.48884705094218533
Turbidity,S2 only,CatBoost,log1p,114,49.862390821552,28.590979087716054,23.12358368705507,0.26465211687706197,0.5479414442810132,0.5898130197983661,-12.21939052501147,0.8281751870288686,0.17165055362372272,0.3548168449390113,0.5898130197983661
Turbidity,S2 only,DummyMedian,log1p,114,62.4456873689846,30.23580236802634,29.07938596491228,-0.1415583981134537,,,-23.041666666666668,1.0935996092749753,0.19941786723669755,-0.11224901794851327,
Turbidity,S2 only,ElasticNet,log1p,114,52.111990246205345,28.743776216438253,22.803824921944766,0.2092507953143982,0.5504262044383549,0.629940032020028,-16.607444547197876,0.8116207366557044,0.20029322687594625,0.3697414850891576,0.629940032020028
Turbidity,S2 only,ExtraTrees,log1p,114,51.531294437172846,28.97622631488181,23.581201299462418,0.21413415052742502,0.48497915512660145,0.5876979770603318,-12.87506887277651,0.8564812034755405,0.14874767872777436,0.3045228628391392,0.5876979770603318
Turbidity,S2 only,RandomForest,log1p,114,53.05447366137366,26.3487825105978,24.22088894515335,0.15808397335484772,0.5160383339816704,0.6148008972726196,-14.0398322326676,0.8330383882333682,0.13592905464370175,0.3345328381525179,0.6148008972726196
Turbidity,S2 only,Ridge,log1p,114,53.5248149801177,29.26228056892657,23.654531120521302,0.17187225110758708,0.5654472474901517,0.6279706966117952,-17.874128742709928,0.8175201604587929,0.2139517465288987,0.3597419041222943,0.6279706966117952
Turbidity,S2 only,Stacking_RidgeMeta,log1p,114,53.061398458062435,28.663383544650834,22.88745269397413,0.1855755425236647,0.5495671176918422,0.5906916023861712,-16.228305101706397,0.8229271992849169,0.19697859941496354,0.3562346338393811,0.5906916023861712
Turbidity,S2 only,XGBoost,log1p,114,50.687359277609204,26.222860620726628,24.398705596538033,0.21614248255625426,0.5622024009172532,0.554721466526661,-11.015672092106401,0.8828417583245929,0.1382223628260134,0.26316943752848054,0.554721466526661
